,Year_month,WELL,X,Y,MONTH,OIL_VOLUME(Kls),GAS_VOLUME(MSCUM),WATER_VOLUME(Kls),OIL_RATE(KLPD),GAS_RATE(mscum d),WATER_RATE(KLPD),WATER_CUT(%),GOR(scum/kl)
5240,2020-06-01 00:00:00,MKM003,3280336.66,1089232.17,2020-06-01,1423,145212,1289,47.43333333,4840.4,42.96666667,0.475294985,102.0463809
5241,2020-07-01 00:00:00,MKM003,3280336.66,1089232.17,2020-07-01,1474,218366,1330,47.5483871,7044.064516,42.90322581,0.474322397,148.1451832
5242,2020-08-01 00:00:00,MKM003,3280336.66,1089232.17,2020-08-01,1455,219684,1317,46.93548387,7086.580645,42.48387097,0.475108225,150.985567
5243,2020-09-01 00:00:00,MKM003,3280336.66,1089232.17,2020-09-01,1433,225531,1363,47.76666667,7517.7,45.43333333,0.487482117,157.3838102
5244,2020-10-01 00:00:00,MKM003,3280336.66,1089232.17,2020-10-01,1439,221823,1308,46.41935484,7155.580645,42.19354839,0.476155806,154.1507992
5245,2020-11-01 00:00:00,MKM003,3280336.66,1089232.17,2020-11-01,1386,227715,1263,46.2,7590.5,42.1,0.476783692,164.2965368
5246,2020-12-01 00:00:00,MKM003,3280336.66,1089232.17,2020-12-01,1385,247853,1279,46.16666667,8261.766667,42.63333333,0.480105105,178.9552347
5247,2021-01-01 00:00:00,MKM003,3280336.66,1089232.17,2021-01-01,1401,253571,1312,45.19354839,8179.709677,42.32258065,0.483597494,180.9928622
5248,2021-02-01 00:00:00,MKM003,3280336.66,1089232.17,2021-02-01,1254,206101,1172,44.78571429,7360.75,41.85714286,0.483099753,164.3548644
5249,2021-03-01 00:00:00,MKM003,3280336.66,1089232.17,2021-03-01,1290,221106,1434,41.61290323,7132.451613,46.25806452,0.526431718,171.4
5250,2021-04-01 00:00:00,MKM003,3280336.66,1089232.17,2021-04-01,1248,157967,1353,41.6,5265.566667,45.1,0.520184544,126.5761218
5251,2021-05-01 00:00:00,MKM003,3280336.66,1089232.17,2021-05-01,1288,157373,1438,41.5483871,5076.548387,46.38709677,0.527512839,122.1840062
5252,2021-06-01 00:00:00,MKM003,3280336.66,1089232.17,2021-06-01,1250,116927,1412,41.66666667,3897.566667,47.06666667,0.530428249,93.5416
5253,2021-07-01 00:00:00,MKM003,3280336.66,1089232.17,2021-07-01,1257,141602,1421,41.9,4720.066667,47.36666667,0.530619866,112.6507558
5254,2021-08-01 00:00:00,MKM003,3280336.66,1089232.17,2021-08-01,1264,172603,1453,40.77419355,5567.83871,46.87096774,0.534781008,136.5530063
5255,2021-09-01 00:00:00,MKM003,3280336.66,1089232.17,2021-09-01,1230,210374,1401,41,7012.466667,46.7,0.532497149,171.0357724
5256,2021-10-01 00:00:00,MKM003,3280336.66,1089232.17,2021-10-01,1258,207384,1453,40.58064516,6689.806452,46.87096774,0.535964589,164.8521463
5257,2021-11-01 00:00:00,MKM003,3280336.66,1089232.17,2021-11-01,1204,176417,1408,40.13333333,5880.566667,46.93333333,0.539050536,146.5257475
5258,2021-12-01 00:00:00,MKM003,3280336.66,1089232.17,2021-12-01,1274,137092,1442,41.09677419,4422.322581,46.51612903,0.530927835,107.6075353
5259,2022-01-01 00:00:00,MKM003,3280336.66,1089232.17,2022-01-01,1275,141469,1453,41.12903226,4563.516129,46.87096774,0.532624633,110.9560784
5260,2022-02-01 00:00:00,MKM003,3280336.66,1089232.17,2022-02-01,1148,116493,1298,41,4160.464286,46.35714286,0.530662306,101.4747387
5261,2022-03-01 00:00:00,MKM003,3280336.66,1089232.17,2022-03-01,1278,152581,1438,41.22580645,4921.967742,46.38709677,0.529455081,119.3904538
5262,2022-04-01 00:00:00,MKM003,3280336.66,1089232.17,2022-04-01,1234,142317,1389,41.13333333,4743.9,46.3,0.529546321,115.3298217
5263,2022-05-01 00:00:00,MKM003,3280336.66,1089232.17,2022-05-01,1293,121605,1461,41.70967742,3922.741935,47.12903226,0.530501089,94.0487239
5264,1998-12-01 00:00:00,MKM004,3279802.11,1088871.31,1998-12-01,2238.1,0,46,78.80633803,0,1.61971831,0.020139223,0
5265,1999-01-01 00:00:00,MKM004,3279802.11,1088871.31,1999-01-01,2537.4,440888.7,0,82.38311688,14314.56818,0,0,173.7560889
5266,1999-02-01 00:00:00,MKM004,3279802.11,1088871.31,1999-02-01,2298.5,502763,0,82.08928571,17955.82143,0,0,218.7352621
5267,1999-03-01 00:00:00,MKM004,3279802.11,1088871.31,1999-03-01,2574.9,548983.8,0,83.06129032,17709.15484,0,0,213.2058721
5268,1999-04-01 00:00:00,MKM004,3279802.11,1088871.31,1999-04-01,2598,540933,0,86.6,18031.1,0,0,208.2113164
5269,1999-05-01 00:00:00,MKM004,3279802.11,1088871.31,1999-05-01,2691,528806,0,86.80645161,17058.25806,0,0,196.5091044
5270,1999-06-01 00:00:00,MKM004,3279802.11,1088871.31,1999-06-01,2584,389191,56,86.13333333,12973.03333,1.866666667,0.021212121,150.6157121
5271,1999-07-01 00:00:00,MKM004,3279802.11,1088871.31,1999-07-01,2673,409803,36,86.22580645,13219.45161,1.161290323,0.013289037,153.312009
5272,1999-08-01 00:00:00,MKM004,3279802.11,1088871.31,1999-08-01,2841,351743,35,91.64516129,11346.54839,1.129032258,0.01216968,123.8095741
5273,1999-09-01 00:00:00,MKM004,3279802.11,1088871.31,1999-09-01,2501,414355,68,83.36666667,13811.83333,2.266666667,0.026469443,165.6757297
5274,1999-10-01 00:00:00,MKM004,3279802.11,1088871.31,1999-10-01,2577,286349,37,83.12903226,9237.064516,1.193548387,0.014154552,111.1171905
5275,1999-11-01 00:00:00,MKM004,3279802.11,1088871.31,1999-11-01,2568,194987,0,85.6,6499.566667,0,0,75.92951713
5276,1999-12-01 00:00:00,MKM004,3279802.11,1088871.31,1999-12-01,2433,326596,0,78.48387097,10535.35484,0,0,134.2359227
5277,2000-01-01 00:00:00,MKM004,3279802.11,1088871.31,2000-01-01,2519,291619,65,81.25806452,9407.064516,2.096774194,0.025154799,115.767765
5278,2000-02-01 00:00:00,MKM004,3279802.11,1088871.31,2000-02-01,2359,266879,74,81.34482759,9202.724138,2.551724138,0.030415125,113.1322594
5279,2000-03-01 00:00:00,MKM004,3279802.11,1088871.31,2000-03-01,2488,304497,102,80.25806452,9822.483871,3.290322581,0.039382239,122.386254
5280,2000-04-01 00:00:00,MKM004,3279802.11,1088871.31,2000-04-01,2239,301900,91,74.63333333,10063.33333,3.033333333,0.039055794,134.8369808
5281,2000-05-01 00:00:00,MKM004,3279802.11,1088871.31,2000-05-01,2348,464020,73,75.74193548,14968.3871,2.35483871,0.030152829,197.6235094
5282,2000-06-01 00:00:00,MKM004,3279802.11,1088871.31,2000-06-01,2310,317942,70,77,10598.06667,2.333333333,0.029411765,137.6372294
5283,2000-07-01 00:00:00,MKM004,3279802.11,1088871.31,2000-07-01,2456,309134,74,79.22580645,9972.064516,2.387096774,0.029249012,125.8688925
5284,2000-08-01 00:00:00,MKM004,3279802.11,1088871.31,2000-08-01,2478,319881,72,79.93548387,10318.74194,2.322580645,0.028235294,129.0883777
5285,2000-09-01 00:00:00,MKM004,3279802.11,1088871.31,2000-09-01,2432,337425,67,81.06666667,11247.5,2.233333333,0.026810724,138.7438322
5286,2000-10-01 00:00:00,MKM004,3279802.11,1088871.31,2000-10-01,2540,306561,65,81.93548387,9889.064516,2.096774194,0.024952015,120.6933071
5287,2000-11-01 00:00:00,MKM004,3279802.11,1088871.31,2000-11-01,2521,308746,60,84.03333333,10291.53333,2,0.023246804,122.4696549
5288,2000-12-01 00:00:00,MKM004,3279802.11,1088871.31,2000-12-01,2598,328949,69,83.80645161,10611.25806,2.225806452,0.025871766,126.6162433
5289,2001-01-01 00:00:00,MKM004,3279802.11,1088871.31,2001-01-01,2475,283853,72,79.83870968,9156.548387,2.322580645,0.028268551,114.6880808
5290,2001-02-01 00:00:00,MKM004,3279802.11,1088871.31,2001-02-01,2279,264512,68,81.39285714,9446.857143,2.428571429,0.028973157,116.0649408
5291,2001-03-01 00:00:00,MKM004,3279802.11,1088871.31,2001-03-01,2568,311589,73,82.83870968,10051.25806,2.35483871,0.027641045,121.3352804
5292,2001-04-01 00:00:00,MKM004,3279802.11,1088871.31,2001-04-01,2561,296449,64,85.36666667,9881.633333,2.133333333,0.024380952,115.7551738
5293,2001-05-01 00:00:00,MKM004,3279802.11,1088871.31,2001-05-01,2554,336599,64,82.38709677,10858.03226,2.064516129,0.024446142,131.7928739
5294,2001-06-01 00:00:00,MKM004,3279802.11,1088871.31,2001-06-01,2487,316848,61,82.9,10561.6,2.033333333,0.023940345,127.4016888
5295,2001-07-01 00:00:00,MKM004,3279802.11,1088871.31,2001-07-01,2530,318256,64,81.61290323,10266.32258,2.064516129,0.024672321,125.7928854
5296,2001-08-01 00:00:00,MKM004,3279802.11,1088871.31,2001-08-01,2552,364623,63,82.32258065,11762.03226,2.032258065,0.024091778,142.8773511
5297,2001-09-01 00:00:00,MKM004,3279802.11,1088871.31,2001-09-01,2560,310661,30,85.33333333,10355.36667,1,0.011583012,121.3519531
5298,2001-10-01 00:00:00,MKM004,3279802.11,1088871.31,2001-10-01,2618,304514,64,84.4516129,9823.032258,2.064516129,0.023862789,116.315508
5299,2001-11-01 00:00:00,MKM004,3279802.11,1088871.31,2001-11-01,2536,293651,61,84.53333333,9788.366667,2.033333333,0.023488641,115.7929811
5300,2001-12-01 00:00:00,MKM004,3279802.11,1088871.31,2001-12-01,2511,289250,65,81,9330.645161,2.096774194,0.025232919,115.1931501
5301,2002-01-01 00:00:00,MKM004,3279802.11,1088871.31,2002-01-01,2279,281207,66,73.51612903,9071.193548,2.129032258,0.028144989,123.3905222
5302,2002-02-01 00:00:00,MKM004,3279802.11,1088871.31,2002-02-01,2074,470391,61,74.07142857,16799.67857,2.178571429,0.028571429,226.8037608
5303,2002-03-01 00:00:00,MKM004,3279802.11,1088871.31,2002-03-01,2294,624788,66,74,20154.45161,2.129032258,0.027966102,272.3574542
5304,2002-04-01 00:00:00,MKM004,3279802.11,1088871.31,2002-04-01,2142,308221,63,71.4,10274.03333,2.1,0.028571429,143.8940243
5305,2002-05-01 00:00:00,MKM004,3279802.11,1088871.31,2002-05-01,2154,338946,161,69.48387097,10933.74194,5.193548387,0.069546436,157.356546
5306,2002-06-01 00:00:00,MKM004,3279802.11,1088871.31,2002-06-01,1940,299285,91,64.66666667,9976.166667,3.033333333,0.044805515,154.2706186
5307,2002-07-01 00:00:00,MKM004,3279802.11,1088871.31,2002-07-01,2025,314047,94,65.32258065,10130.54839,3.032258065,0.044360547,155.0849383
5308,2002-08-01 00:00:00,MKM004,3279802.11,1088871.31,2002-08-01,2033,296157,93,65.58064516,9553.451613,3,0.04374412,145.6748647
5309,2002-09-01 00:00:00,MKM004,3279802.11,1088871.31,2002-09-01,1867,274446,31,62.23333333,9148.2,1.033333333,0.016332982,146.9983931
5310,2002-10-01 00:00:00,MKM004,3279802.11,1088871.31,2002-10-01,1864,352209,98,60.12903226,11361.58065,3.161290323,0.049949032,188.9533262
5311,2002-11-01 00:00:00,MKM004,3279802.11,1088871.31,2002-11-01,1850,311713,97,61.66666667,10390.43333,3.233333333,0.049820236,168.4935135
5312,2002-12-01 00:00:00,MKM004,3279802.11,1088871.31,2002-12-01,1982,362365,130,63.93548387,11689.19355,4.193548387,0.06155303,182.8279516
5313,2003-01-01 00:00:00,MKM004,3279802.11,1088871.31,2003-01-01,2209,315169,141,71.25806452,10166.74194,4.548387097,0.06,142.674966
5314,2003-02-01 00:00:00,MKM004,3279802.11,1088871.31,2003-02-01,1925,291648,125,68.75,10416,4.464285714,0.06097561,151.5054545
5315,2003-03-01 00:00:00,MKM004,3279802.11,1088871.31,2003-03-01,2128,309782,67,68.64516129,9992.967742,2.161290323,0.030523918,145.5742481
5316,2003-04-01 00:00:00,MKM004,3279802.11,1088871.31,2003-04-01,2076,276857,98,69.2,9228.566667,3.266666667,0.045078197,133.36079
5317,2003-05-01 00:00:00,MKM004,3279802.11,1088871.31,2003-05-01,2163,237623,106,69.77419355,7665.258065,3.419354839,0.046716615,109.8580675
5318,2003-06-01 00:00:00,MKM004,3279802.11,1088871.31,2003-06-01,2085,221316,100,69.5,7377.2,3.333333333,0.04576659,106.1467626
5319,2003-07-01 00:00:00,MKM004,3279802.11,1088871.31,2003-07-01,2078,261808,133,67.03225806,8445.419355,4.290322581,0.060153777,125.9903754
5320,2003-08-01 00:00:00,MKM004,3279802.11,1088871.31,2003-08-01,2201,313949,89,71,10127.3871,2.870967742,0.038864629,142.6392549
5321,2003-09-01 00:00:00,MKM004,3279802.11,1088871.31,2003-09-01,2132,294487,91,71.06666667,9816.233333,3.033333333,0.040935673,138.1271107
5322,2003-10-01 00:00:00,MKM004,3279802.11,1088871.31,2003-10-01,2199,349416,95,70.93548387,11271.48387,3.064516129,0.04141238,158.8976808
5323,2003-11-01 00:00:00,MKM004,3279802.11,1088871.31,2003-11-01,2079,391832,125,69.3,13061.06667,4.166666667,0.056715064,188.4713805
5324,2003-12-01 00:00:00,MKM004,3279802.11,1088871.31,2003-12-01,2245,426449,120,72.41935484,13756.41935,3.870967742,0.050739958,189.9550111
5325,2004-01-01 00:00:00,MKM004,3279802.11,1088871.31,2004-01-01,2199,450951,93,70.93548387,14546.80645,3,0.040575916,205.0709413
5326,2004-02-01 00:00:00,MKM004,3279802.11,1088871.31,2004-02-01,1994,404716,85,68.75862069,13955.72414,2.931034483,0.040885041,202.9669007
5327,2004-03-01 00:00:00,MKM004,3279802.11,1088871.31,2004-03-01,2286,442785,90,73.74193548,14283.3871,2.903225806,0.037878788,193.6942257
5328,2004-04-01 00:00:00,MKM004,3279802.11,1088871.31,2004-04-01,2068,370362,121,68.93333333,12345.4,4.033333333,0.055276382,179.0918762
5329,2004-05-01 00:00:00,MKM004,3279802.11,1088871.31,2004-05-01,2114,380804,160,68.19354839,12284,5.161290323,0.070360598,180.1343425
5330,2004-06-01 00:00:00,MKM004,3279802.11,1088871.31,2004-06-01,1985,321640,184,66.16666667,10721.33333,6.133333333,0.08483172,162.0352645
5331,2004-07-01 00:00:00,MKM004,3279802.11,1088871.31,2004-07-01,2102,427903,129,67.80645161,13803.32258,4.161290323,0.057821605,203.5694577
5332,2004-08-01 00:00:00,MKM004,3279802.11,1088871.31,2004-08-01,2119,509639,127,68.35483871,16439.96774,4.096774194,0.056544969,240.5092025
5333,2004-09-01 00:00:00,MKM004,3279802.11,1088871.31,2004-09-01,2093,491461,91,69.76666667,16382.03333,3.033333333,0.041666667,234.8117535
5334,2004-10-01 00:00:00,MKM004,3279802.11,1088871.31,2004-10-01,2115,324454,125,68.22580645,10466.25806,4.032258065,0.055803571,153.4061466
5335,2004-11-01 00:00:00,MKM004,3279802.11,1088871.31,2004-11-01,1962,267805,135,65.4,8926.833333,4.5,0.064377682,136.4959225
5336,2004-12-01 00:00:00,MKM004,3279802.11,1088871.31,2004-12-01,2083,474124,136,67.19354839,15294.32258,4.387096774,0.061288869,227.6159386
5337,2005-01-01 00:00:00,MKM004,3279802.11,1088871.31,2005-01-01,2068,431749,117,66.70967742,13927.3871,3.774193548,0.053546911,208.7761122
5338,2005-02-01 00:00:00,MKM004,3279802.11,1088871.31,2005-02-01,1768,426361,85,63.14285714,15227.17857,3.035714286,0.04587156,241.1544118
5339,2005-03-01 00:00:00,MKM004,3279802.11,1088871.31,2005-03-01,1968,582175,92,63.48387097,18779.83871,2.967741935,0.044660194,295.8206301
5340,2005-04-01 00:00:00,MKM004,3279802.11,1088871.31,2005-04-01,1865,566066,93,62.16666667,18868.86667,3.1,0.047497446,303.5206434
5341,2005-05-01 00:00:00,MKM004,3279802.11,1088871.31,2005-05-01,1957,565008,95,63.12903226,18226.06452,3.064516129,0.046296296,288.7112928
5342,2005-06-01 00:00:00,MKM004,3279802.11,1088871.31,2005-06-01,1908,362703,92,63.6,12090.1,3.066666667,0.046,190.0959119
5343,2005-07-01 00:00:00,MKM004,3279802.11,1088871.31,2005-07-01,2016,501767,95,65.03225806,16186.03226,3.064516129,0.045002369,248.8923611
5344,2005-08-01 00:00:00,MKM004,3279802.11,1088871.31,2005-08-01,1935,530254,88,62.41935484,17104.96774,2.838709677,0.043499753,274.0330749
5345,2005-09-01 00:00:00,MKM004,3279802.11,1088871.31,2005-09-01,1834,508266,92,61.13333333,16942.2,3.066666667,0.047767394,277.1352236
5346,2005-10-01 00:00:00,MKM004,3279802.11,1088871.31,2005-10-01,1889,529426,103,60.93548387,17078.25806,3.322580645,0.051706827,280.2678666
5347,2005-11-01 00:00:00,MKM004,3279802.11,1088871.31,2005-11-01,1896,406514,90,63.2,13550.46667,3,0.045317221,214.4061181
5348,2005-12-01 00:00:00,MKM004,3279802.11,1088871.31,2005-12-01,1982,503210,32,63.93548387,16232.58065,1.032258065,0.015888779,253.8900101
5349,2006-01-01 00:00:00,MKM004,3279802.11,1088871.31,2006-01-01,2015,350821,32,65,11316.80645,1.032258065,0.015632633,174.1047146
5350,2006-02-01 00:00:00,MKM004,3279802.11,1088871.31,2006-02-01,1718,393817,30,61.35714286,14064.89286,1.071428571,0.017162471,229.2299185
5351,2006-03-01 00:00:00,MKM004,3279802.11,1088871.31,2006-03-01,1929,294152,63,62.22580645,9488.774194,2.032258065,0.031626506,152.4893727
5352,2006-04-01 00:00:00,MKM004,3279802.11,1088871.31,2006-04-01,1918,379026,29,63.93333333,12634.2,0.966666667,0.01489471,197.6152242
5353,2006-05-01 00:00:00,MKM004,3279802.11,1088871.31,2006-05-01,1955,388600,60,63.06451613,12535.48387,1.935483871,0.029776675,198.7723785
5354,2006-06-01 00:00:00,MKM004,3279802.11,1088871.31,2006-06-01,1844,235998,56,61.46666667,7866.6,1.866666667,0.029473684,127.9815618
5355,2006-07-01 00:00:00,MKM004,3279802.11,1088871.31,2006-07-01,1916,315225,64,61.80645161,10168.54839,2.064516129,0.032323232,164.5224426
5356,2006-08-01 00:00:00,MKM004,3279802.11,1088871.31,2006-08-01,1904,373739,62,61.41935484,12056.09677,2,0.031536114,196.2914916
5357,2006-09-01 00:00:00,MKM004,3279802.11,1088871.31,2006-09-01,1883,709126,69,62.76666667,23637.53333,2.3,0.035348361,376.5937334
5358,2006-10-01 00:00:00,MKM004,3279802.11,1088871.31,2006-10-01,1925,834107,65,62.09677419,26906.67742,2.096774194,0.032663317,433.3023377
5359,2006-11-01 00:00:00,MKM004,3279802.11,1088871.31,2006-11-01,1846,565280,60,61.53333333,18842.66667,2,0.031479538,306.2188516
5360,2006-12-01 00:00:00,MKM004,3279802.11,1088871.31,2006-12-01,1910,709291,69,61.61290323,22880.35484,2.225806452,0.034866094,371.3565445
5361,2007-01-01 00:00:00,MKM004,3279802.11,1088871.31,2007-01-01,1906,670547,66,61.48387097,21630.54839,2.129032258,0.03346856,351.8084995
5362,2007-02-01 00:00:00,MKM004,3279802.11,1088871.31,2007-02-01,1768,691751,65,63.14285714,24705.39286,2.321428571,0.035460993,391.2618778
5363,2007-03-01 00:00:00,MKM004,3279802.11,1088871.31,2007-03-01,2003,689774,70,64.61290323,22250.77419,2.258064516,0.033767487,344.3704443
5364,2007-04-01 00:00:00,MKM004,3279802.11,1088871.31,2007-04-01,1856,830083,25,61.86666667,27669.43333,0.833333333,0.013290803,447.2429957
5365,2007-05-01 00:00:00,MKM004,3279802.11,1088871.31,2007-05-01,2066,659519,45,66.64516129,21274.80645,1.451612903,0.021316911,319.2250726
5366,2007-06-01 00:00:00,MKM004,3279802.11,1088871.31,2007-06-01,2050,531791,0,68.33333333,17726.36667,0,0,259.4102439
5367,2007-07-01 00:00:00,MKM004,3279802.11,1088871.31,2007-07-01,2061,511570,23,66.48387097,16502.25806,0.741935484,0.011036468,248.214459
5368,2007-08-01 00:00:00,MKM004,3279802.11,1088871.31,2007-08-01,2072,400776,23,66.83870968,12928.25806,0.741935484,0.01097852,193.4247104
5369,2007-09-01 00:00:00,MKM004,3279802.11,1088871.31,2007-09-01,1578,360804,361,54.4137931,12441.51724,12.44827586,0.186178442,228.6463878
5370,2007-10-01 00:00:00,MKM004,3279802.11,1088871.31,2007-10-01,1802,371106,303,58.12903226,11971.16129,9.774193548,0.143942993,205.9411765
5371,2007-11-01 00:00:00,MKM004,3279802.11,1088871.31,2007-11-01,1373,371188,229,45.76666667,12372.93333,7.633333333,0.142946317,270.3481428
5372,2007-12-01 00:00:00,MKM004,3279802.11,1088871.31,2007-12-01,1515,371506,250,48.87096774,11984.06452,8.064516129,0.141643059,245.2184818
5373,2008-01-01 00:00:00,MKM004,3279802.11,1088871.31,2008-01-01,1748,331818,143,56.38709677,10703.80645,4.612903226,0.075621364,189.8272311
5374,2008-02-01 00:00:00,MKM004,3279802.11,1088871.31,2008-02-01,1592,339749,173,54.89655172,11715.48276,5.965517241,0.098016997,213.4101759
5375,2008-03-01 00:00:00,MKM004,3279802.11,1088871.31,2008-03-01,1744,388848,193,56.25806452,12543.48387,6.225806452,0.099638616,222.9633028
5376,2008-04-01 00:00:00,MKM004,,,,,,,,,,,
5377,2008-05-01 00:00:00,MKM004,,,,,,,,,,,
5378,2008-06-01 00:00:00,MKM004,,,,,,,,,,,
5379,2008-07-01 00:00:00,MKM004,,,,,,,,,,,
5380,2008-08-01 00:00:00,MKM004,3279802.11,1088871.31,2008-08-01,1724,146186,165,55.61290323,4715.677419,5.322580645,0.087347803,84.79466357
5381,2008-09-01 00:00:00,MKM004,3279802.11,1088871.31,2008-09-01,1719,173485,156,57.3,5782.833333,5.2,0.0832,100.9220477
5382,2008-10-01 00:00:00,MKM004,,,,,,,,,,,
5383,2008-11-01 00:00:00,MKM004,,,,,,,,,,,
5384,2008-12-01 00:00:00,MKM004,3279802.11,1088871.31,2008-12-01,1608,178044,280,51.87096774,5743.354839,9.032258065,0.148305085,110.7238806
5385,2009-01-01 00:00:00,MKM004,,,,,,,,,,,
5386,2009-02-01 00:00:00,MKM004,3279802.11,1088871.31,2009-02-01,1243,80221,353,44.39285714,2865.035714,12.60714286,0.221177945,64.538214
5387,2009-03-01 00:00:00,MKM004,3279802.11,1088871.31,2009-03-01,1376,164078,365,44.38709677,5292.83871,11.77419355,0.209649627,119.2427326
5388,2009-04-01 00:00:00,MKM004,3279802.11,1088871.31,2009-04-01,1416,73334,462,47.2,2444.466667,15.4,0.24600639,51.78954802
5389,2009-05-01 00:00:00,MKM004,3279802.11,1088871.31,2009-05-01,1151,57353,335,37.12903226,1850.096774,10.80645161,0.225437416,49.82884448
5390,2009-06-01 00:00:00,MKM004,3279802.11,1088871.31,2009-06-01,1182,61833,690,39.4,2061.1,23,0.368589744,52.31218274
5391,2009-07-01 00:00:00,MKM004,3279802.11,1088871.31,2009-07-01,1168,108416,527,37.67741935,3497.290323,17,0.310914454,92.82191781
5392,2009-08-01 00:00:00,MKM004,3279802.11,1088871.31,2009-08-01,1276,89194,442,41.16129032,2877.225806,14.25806452,0.257275902,69.90125392
5393,2009-09-01 00:00:00,MKM004,3279802.11,1088871.31,2009-09-01,1225,187285,360,40.83333333,6242.833333,12,0.227129338,152.8857143
5394,2009-10-01 00:00:00,MKM004,3279802.11,1088871.31,2009-10-01,1145,149529,568,36.93548387,4823.516129,18.32258065,0.33158202,130.5930131
5395,2009-11-01 00:00:00,MKM004,3279802.11,1088871.31,2009-11-01,1079,172303,572,35.96666667,5743.433333,19.06666667,0.346456693,159.6876738
5396,2009-12-01 00:00:00,MKM004,3279802.11,1088871.31,2009-12-01,1142,116201,540,36.83870968,3748.419355,17.41935484,0.321046373,101.7521891
5397,2010-01-01 00:00:00,MKM004,3279802.11,1088871.31,2010-01-01,1156,120743,413,37.29032258,3894.935484,13.32258065,0.263224984,104.4489619
5398,2010-02-01 00:00:00,MKM004,3279802.11,1088871.31,2010-02-01,1033,85189,456,36.89285714,3042.464286,16.28571429,0.306245803,82.46757018
5399,2010-03-01 00:00:00,MKM004,3279802.11,1088871.31,2010-03-01,1108,56870,541,35.74193548,1834.516129,17.4516129,0.328077623,51.3267148
5400,2010-04-01 00:00:00,MKM004,3279802.11,1088871.31,2010-04-01,1087,60664,385,36.23333333,2022.133333,12.83333333,0.261548913,55.80864765
5401,2010-05-01 00:00:00,MKM004,3279802.11,1088871.31,2010-05-01,1017,70362,483,32.80645161,2269.741935,15.58064516,0.322,69.18584071
5402,2010-06-01 00:00:00,MKM004,3279802.11,1088871.31,2010-06-01,1091,58300,402,36.36666667,1943.333333,13.4,0.26925653,53.43721357
5403,2010-07-01 00:00:00,MKM004,3279802.11,1088871.31,2010-07-01,1114,191911,760,35.93548387,6190.677419,24.51612903,0.405549626,172.2719928
5404,2010-08-01 00:00:00,MKM004,3279802.11,1088871.31,2010-08-01,1169,126338,465,37.70967742,4075.419355,15,0.284577723,108.0735672
5405,2010-09-01 00:00:00,MKM004,3279802.11,1088871.31,2010-09-01,1120,123216,458,37.33333333,4107.2,15.26666667,0.290240811,110.0142857
5406,2010-10-01 00:00:00,MKM004,3279802.11,1088871.31,2010-10-01,1098,99563,695,35.41935484,3211.709677,22.41935484,0.387618516,90.67668488
5407,2010-11-01 00:00:00,MKM004,3279802.11,1088871.31,2010-11-01,1044,96199,394,34.8,3206.633333,13.13333333,0.273991655,92.14463602
5408,2010-12-01 00:00:00,MKM004,3279802.11,1088871.31,2010-12-01,1035,102428,550,33.38709677,3304.129032,17.74193548,0.347003155,98.96425121
5409,2011-01-01 00:00:00,MKM004,3279802.11,1088871.31,2011-01-01,1180,89997,666,38.06451613,2903.129032,21.48387097,0.360780065,76.26864407
5410,2011-02-01 00:00:00,MKM004,3279802.11,1088871.31,2011-02-01,1067,97776,721,38.10714286,3492,25.75,0.403243848,91.63636364
5411,2011-03-01 00:00:00,MKM004,3279802.11,1088871.31,2011-03-01,1188,93879,791,38.32258065,3028.354839,25.51612903,0.399696817,79.02272727
5412,2011-04-01 00:00:00,MKM004,3279802.11,1088871.31,2011-04-01,1123,61643,860,37.43333333,2054.766667,28.66666667,0.433686334,54.89136242
5413,2011-05-01 00:00:00,MKM004,3279802.11,1088871.31,2011-05-01,1149,73916,876,37.06451613,2384.387097,28.25806452,0.432592593,64.33072237
5414,2011-06-01 00:00:00,MKM004,3279802.11,1088871.31,2011-06-01,1128,83590,857,37.6,2786.333333,28.56666667,0.431738035,74.10460993
5415,2011-07-01 00:00:00,MKM004,3279802.11,1088871.31,2011-07-01,1171,74659,942,37.77419355,2408.354839,30.38709677,0.445811642,63.75661827
5416,2011-08-01 00:00:00,MKM004,3279802.11,1088871.31,2011-08-01,1031,60786,890,33.25806452,1960.83871,28.70967742,0.463300364,58.95829292
5417,2011-09-01 00:00:00,MKM004,3279802.11,1088871.31,2011-09-01,1007,100478,883,33.56666667,3349.266667,29.43333333,0.467195767,99.7795432
5418,2011-10-01 00:00:00,MKM004,3279802.11,1088871.31,2011-10-01,1052,67833,937,33.93548387,2188.16129,30.22580645,0.471091001,64.48003802
5419,2011-11-01 00:00:00,MKM004,3279802.11,1088871.31,2011-11-01,961,95842,877,32.03333333,3194.733333,29.23333333,0.477149075,99.73152966
5420,2011-12-01 00:00:00,MKM004,3279802.11,1088871.31,2011-12-01,959,31817,1064,30.93548387,1026.354839,34.32258065,0.525951557,33.17726799
5421,2012-01-01 00:00:00,MKM004,3279802.11,1088871.31,2012-01-01,959,27771,1082,30.93548387,895.8387097,34.90322581,0.530132288,28.95828989
5422,2012-02-01 00:00:00,MKM004,3279802.11,1088871.31,2012-02-01,932,48181,714,32.13793103,1661.413793,24.62068966,0.433778858,51.69635193
5423,2012-03-01 00:00:00,MKM004,3279802.11,1088871.31,2012-03-01,979,51245,739,31.58064516,1653.064516,23.83870968,0.430151339,52.3442288
